,game_id,event_type,killer,deaths,assists,x,y,timestamp
702,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,3c430e37-0b80-5012-b2e7-c1cbaad26182,"['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",11146,4918,29.01125
703,61595,CHAMPION_KILL,22f6caac-e0d8-5b9a-b41c-2e914badaba4,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,['56412dc4-850c-50d4-afdf-5b9272325cbc'],11722,5206,29.0496
704,61595,CHAMPION_KILL,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,56412dc4-850c-50d4-afdf-5b9272325cbc,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",11212,6269,29.1364
705,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,368416b3-5e32-5100-aaa0-c69b9f7d8c9b,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7']",12046,4744,29.140266666666665
706,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,6a368eab-3d58-5fbd-8149-84e1224116be,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",12234,4614,29.188066666666668
707,61595,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,22f6caac-e0d8-5b9a-b41c-2e914badaba4,"['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e']",10190,2503,29.313083333333335
708,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,56412dc4-850c-50d4-afdf-5b9272325cbc,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",815,7774,34.83363333333333
709,61595,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,368416b3-5e32-5100-aaa0-c69b9f7d8c9b,"['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",1426,7919,34.85418333333333
710,61595,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,6a368eab-3d58-5fbd-8149-84e1224116be,['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7'],1621,5372,34.92048333333334
711,61595,CHAMPION_KILL,6a368eab-3d58-5fbd-8149-84e1224116be,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,"['22f6caac-e0d8-5b9a-b41c-2e914badaba4', '368416b3-5e32-5100-aaa0-c69b9f7d8c9b']",2593,5595,34.9333
712,61595,CHAMPION_KILL,510a8fa0-ded5-52d3-9787-1a6edcbfe7b6,22f6caac-e0d8-5b9a-b41c-2e914badaba4,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e']",1884,7821,34.93775
713,61595,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,3c430e37-0b80-5012-b2e7-c1cbaad26182,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",1405,7315,35.18985
